,date,caption,day,month,year,clean_text,hashtags,mentions,price_batch_1,price_batch_2,price_batch_3
10,2025-12-09,"The magic of Tinselwick is glitching… and only YOU can save it 🎄
University CTF 2025, supported by @YnovCampus, is here with a brand-new winter adventure! The Starshard Bauble has gone missing, the Festival of Everlight is dimming, and a trail of peppermint crumbs leads straight into a world of puzzles and challenges.

Students from all around the world are gearing up to prove their skills across 15 Challenges in 5 core categories. Do you have what it takes? 

👉 Sign up for free with your university email (link in bio) 

#UniversityCTF2025 #HackTheBox #CTF #CyberSkills #StudentChallenge #Cybersecurity #Hacking",9,12,2025,"The magic of Tinselwick is glitching and only YOU can save it  University CTF 2025, supported by @YnovCampus, is here with a brand-new winter adventure! The Starshard Bauble has gone missing, the Festival of Everlight is dimming, and a trail of peppermint crumbs leads straight into a world of puzzles and challenges. Students from all around the world are gearing up to prove their skills across 15 Challenges in 5 core categories. Do you have what it takes?   Sign up for free with your university email ()  #UniversityCTF2025 #HackTheBox #CTF #CyberSkills #StudentChallenge #Cybersecurity #Hacking","['UniversityCTF2025', 'HackTheBox', 'CTF', 'CyberSkills', 'StudentChallenge', 'Cybersecurity', 'Hacking']",['YnovCampus'],,,
11,2025-12-09,"‎
‎“HACKTA CAMP x Ruangguru 2026”
‎“AI & Cyber Security event for High School Innovators”
‎
‎Ajang pelatihan dan kompetisi tingkat nasional bagi pelajar SMA/SMK se-Indonesia untuk unjuk kemampuan di bidang Artificial Intelligence dan Cyber Security.
‎
‎Kategori Lomba
‎Buat ikon atau simbol di tiap kategori:
‎🤖 Artificial Intelligence Project
‎(membuat model AI untuk prediksi suatu fenomena)
‎🛡️ Cyber Security Competition
‎(uji kemampuan hacking mu dalam web exploitation, cryptography, dan reverse engginering)
‎
‎Hadiah dan penghargaan
‎🥇 Juara 1, 🥈 Juara 2, 🥉 Juara 3 : Uang Tunai + Trofy + Sertifikat Nasional
‎🏅 Top 40 Finalist mendapatkan e-certificate & bonus ekslusif. 
‎
‎Jadwal penting
‎Pendaftaran: 
‎Batch 1 23 Nov – 20 Des 2025 biaya pendaftaran Rp 80.000
‎Batch 2 21 Des 2025 – 10 Jan 2026 biaya pendaftaran Rp 100.000
‎
‎Pelatihan Offline : 17 Jan 2026
‎Pelatihan Online : 18 Nov 2026
‎Babak Penyisihan (Online): 24 Jan 2026
‎Final & Awarding (Offline): 31 Jan 2026
‎
‎Fasilitas peserta
‎Akses workshop “AI & Cyber Security 101”
‎Komunitas teknologi nasional yang suportif
‎E-sertifikat nasional
‎Networking dengan universitas & industri teknologi
‎Makanan, Snack, dan Marchendise
‎Voucher diskon Ruangguru
‎
‎🌐 Daftar sekarang di: https://bit.ly/hacktacamp2025
‎📞 Info & kontak: 0812 3413 1323 Candra",9,12,2025,"HACKTA CAMP x Ruangguru 2026 AI & Cyber Security event for High School Innovators  Ajang pelatihan dan kompetisi tingkat nasional bagi pelajar SMA/SMK se-Indonesia untuk unjuk kemampuan di bidang Artificial Intelligence dan Cyber Security.  Kategori Lomba Buat ikon atau simbol di tiap kategori:  Artificial Intelligence Project (membuat model AI untuk prediksi suatu fenomena)  Cyber Security Competition (uji kemampuan hacking mu dalam web exploitation, cryptography, dan reverse engginering)  Hadiah dan penghargaan  Juara 1,  Juara 2,  Juara 3 : Uang Tunai + Trofy + Sertifikat Nasional  Top 40 Finalist mendapatkan e-certificate & bonus ekslusif.   Jadwal penting Pendaftaran:  Batch 1 23 Nov  20 Des 2025 biaya pendaftaran Rp 80.000 Batch 2 21 Des 2025  10 Jan 2026 biaya pendaftaran Rp 100.000  Pelatihan Offline : 17 Jan 2026 Pelatihan Online : 18 Nov 2026 Babak Penyisihan (Online): 24 Jan 2026 Final & Awarding (Offline): 31 Jan 2026  Fasilitas peserta Akses workshop AI & Cyber Security 101 Komunitas teknologi nasional yang suportif E-sertifikat nasional Networking dengan universitas & industri teknologi Makanan, Snack, dan Marchendise Voucher diskon Ruangguru   Daftar sekarang di: https://bit.ly/hacktacamp2025  Info & kontak: 0812 3413 1323 Candra",[],[],80000.0,100000.0,
12,2025-11-26,"[REGISTRATION EXTENDED!!!]

PLAI ROBOCUP 2025 is Coming!

We bring Innovation, Creativity, Intelligence in Motion at this competition!

Ajang kompetisi teknologi untuk SMA/SMK/MA sederajat dipersembahkan oleh PLAI BMD Kampus AI Pertama di Indonesia.

Tahun ini PLAI ROBOCUP hadir dengan 2 cabang lomba:

1. SHOWCASE ROBOTIC – Motion, Functional & Aesthetic Robotics
Adu karya robotmu — dinilai oleh dosen (Best by Jury) & dipilih pengunjung (Most Favorite) melalui voting bendera.

2. AI CREATIVITY – Design Infografis Topik Artificial Intelligence
Tunjukkan idemu dengan visual yang kuat & meaningful.

Hadiah total Jutaan Rupiah + Voucher BR Coffee

Kesempatan kuliah bebas biaya 1 semester (untuk peserta yang memilih kuliah di PLAI)

TIMELINE
• Pengumpulan karya / Pendaftaran tim: 28 Okt – 03 Desember 2025
• Technical Meeting: 04 Desember 2025
• Penjurian & Awarding: 6 Desember 2025 (on site – Ambarukmo Plaza Yogyakarta)

Register Now:
bit.ly/ROBOCUP25

Contact Person
Raihan – 0895 4219 76424

Leading the future as an Alnovator!

#infolomba #lomba #competition #lombarobot #robot",26,11,2025,"[REGISTRATION EXTENDED!!!] PLAI ROBOCUP 2025 is Coming! We bring Innovation, Creativity, Intelligence in Motion at this competition! Ajang kompetisi teknologi untuk SMA/SMK/MA sederajat dipersembahkan oleh PLAI BMD Kampus AI Pertama di Indonesia. Tahun ini PLAI ROBOCUP hadir dengan 2 cabang lomba: 1. SHOWCASE ROBOTIC  Motion, Functional & Aesthetic Robotics Adu karya robotmu  dinilai oleh dosen (Best by Jury) & dipilih pengunjung (Most Favorite) melalui voting bendera. 2. AI CREATIVITY  Design Infografis Topik Artificial Intelligence Tunjukkan idemu dengan visual yang kuat & meaningful. Hadiah total Jutaan Rupiah + Voucher BR Coffee Kesempatan kuliah bebas biaya 1 semester (untuk peserta yang memilih kuliah di PLAI) TIMELINE  Pengumpulan karya / Pendaftaran tim: 28 Okt  03 Desember 2025  Technical Meeting: 04 Desember 2025  Penjurian & Awarding: 6 Desember 2025 (on site  Ambarukmo Plaza Yogyakarta) Register Now: bit.ly/ROBOCUP25 Contact Person Raihan  0895 4219 76424 Leading the future as an Alnovator! #infolomba #lomba #competition #lombarobot #robot","['infolomba', 'lomba', 'competition', 'lombarobot', 'robot']",[],,,
13,2025-11-26,"💻 WEB DESIGN COMPETITION

🌐 Design. Innovate. Inspire.

Saatnya kamu menunjukkan kemampuan dalam menciptakan website yang bukan hanya indah dipandang, tapi juga fungsional dan bermakna 💡

Web Design Competition – PRISMA 2025 (COSMIC) hadir sebagai wadah untuk para desainer muda menuangkan kreativitas digitalnya!

🎨 Wujudkan imajinasimu lewat tampilan web yang inovatif dan berkelas.

#PRISMA2025 #COSMIC #WebDesignCompetition #UIUX #ConnectingSystemAndMind #DigitalCreativity #SistemInformasiUINSA #MahasiswaInovatif",26,11,2025,"WEB DESIGN COMPETITION  Design. Innovate. Inspire. Saatnya kamu menunjukkan kemampuan dalam menciptakan website yang bukan hanya indah dipandang, tapi juga fungsional dan bermakna  Web Design Competition  PRISMA 2025 (COSMIC) hadir sebagai wadah untuk para desainer muda menuangkan kreativitas digitalnya!  Wujudkan imajinasimu lewat tampilan web yang inovatif dan berkelas. #PRISMA2025 #COSMIC #WebDesignCompetition #UIUX #ConnectingSystemAndMind #DigitalCreativity #SistemInformasiUINSA #MahasiswaInovatif","['PRISMA2025', 'COSMIC', 'WebDesignCompetition', 'UIUX', 'ConnectingSystemAndMind', 'DigitalCreativity', 'SistemInformasiUINSA', 'MahasiswaInovatif']",[],,,
14,2025-11-26,"📣 [OFFICIAL POSTER ELECTRICAL SKILL COMPETITION (ESC) PNM Vol.1]
✨ PLC Competition – ESC VOL.1 ⚡🤖

Halo, Sobat Lumix! 👋
Kabar baik untuk seluruh mahasiswa di bidang teknik dan otomasi! 🎉
Lomba Programmable Logic Controller (PLC) tingkat perguruan tinggi resmi dibuka sebagai bagian dari rangkaian Electrical Skill Competition (ESC) VOL.1.

Kegiatan bergengsi ini diselenggarakan oleh Himpunan Mahasiswa Teknik Listrik Politeknik Negeri Madiun, sebagai wadah untuk menguji kemampuan, kreativitas, dan kompetensi peserta dalam dunia otomasi industri. 🔧⚡
Siapkan dirimu dan catat tanggal pentingnya—berikut informasi lengkapnya:

🗓 TIMELINE PELAKSANAAN
• Pendaftaran Batch 1: 18 November – 27 November 2025
• Pendaftaran Batch 2: 28 November – 6 Desember 2025
• Technical Meeting: 7 Desember 2025
• Babak Penyisihan: 13 Desember 2025
• Babak Final: 20 Desember 2025

💸 BIAYA PENDAFTARAN
• Gelombang 1: Rp100.000
• Gelombang 2: Rp120.000

🏆 HADIAH KEJUARAAN
🥇 Juara 1 — Uang Tunai + Sertifikat Juara
🥈 Juara 2 — Uang Tunai + Sertifikat Juara
🥉 Juara 3 — Uang Tunai + Sertifikat Juara
🥇 Harapan 1 — Sertifikat Juara Harapan
🥈 Harapan 2 — Sertifikat Juara Harapan
🥉 Harapan 3 — Sertifikat Juara Harapan

🔗 LINK PENDAFTARAN
http://bit.ly/3Xzt5p3

💡 Jangan lewatkan kesempatan untuk berkompetisi, belajar, dan menunjukkan kemampuan terbaikmu di dunia otomasi industri! 🚀🤖✨
Ayo daftarkan dirimu dan jadilah bagian dari sejarah penyelenggaraan ESC perdana ini!

📬 Informasi lebih lanjut:
Instagram: @esc.pnm | @himateklis.pnm
Email: sekretariat.himateklis@pnm.ac.id

#ESCPNMVOL1
#ElectricalSkillCompetition
#PLCCompetition
#HIMATEKLIS
#PoliteknikNegeriMadiun",26,11,2025,"[OFFICIAL POSTER ELECTRICAL SKILL COMPETITION (ESC) PNM Vol.1]  PLC Competition  ESC VOL.1  Halo, Sobat Lumix!  Kabar baik untuk seluruh mahasiswa di bidang teknik dan otomasi!  Lomba Programmable Logic Controller (PLC) tingkat perguruan tinggi resmi dibuka sebagai bagian dari rangkaian Electrical Skill Competition (ESC) VOL.1. Kegiatan bergengsi ini diselenggarakan oleh Himpunan Mahasiswa Teknik Listrik Politeknik Negeri Madiun, sebagai wadah untuk menguji kemampuan, kreativitas, dan kompetensi peserta dalam dunia otomasi industri.  Siapkan dirimu dan catat tanggal pentingnyaberikut informasi lengkapnya:  TIMELINE PELAKSANAAN  Pendaftaran Batch 1: 18 November  27 November 2025  Pendaftaran Batch 2: 28 November  6 Desember 2025  Technical Meeting: 7 Desember 2025  Babak Penyisihan: 13 Desember 2025  Babak Final: 20 Desember 2025  BIAYA PENDAFTARAN  Gelombang 1: Rp100.000  Gelombang 2: Rp120.000  HADIAH KEJUARAAN  Juara 1  Uang Tunai + Sertifikat Juara  Juara 2  Uang Tunai + Sertifikat Juara  Juara 3  Uang Tunai + Sertifikat Juara  Harapan 1  Sertifikat Juara Harapan  Harapan 2  Sertifikat Juara Harapan  Harapan 3  Sertifikat Juara Harapan  LINK PENDAFTARAN http://bit.ly/3Xzt5p3  Jangan lewatkan kesempatan untuk berkompetisi, belajar, dan menunjukkan kemampuan terbaikmu di dunia otomasi industri!  Ayo daftarkan dirimu dan jadilah bagian dari sejarah penyelenggaraan ESC perdana ini!  Informasi lebih lanjut: Instagram: @esc.pnm | @himateklis.pnm Email: sekretariat.himateklis@pnm.ac.id #ESCPNMVOL1 #ElectricalSkillCompetition #PLCCompetition #HIMATEKLIS #PoliteknikNegeriMadiun","['ESCPNMVOL1', 'ElectricalSkillCompetition', 'PLCCompetition', 'HIMATEKLIS', 'PoliteknikNegeriMadiun']","['esc', 'himateklis', 'pnm']",100000.0,120000.0,
15,2025-11-26,"Ayo waktunya Bangkit dan Tunjukkan Kemampuanmu di ajang Kompetisi CODING Internasional 2026 !!!

📅 Jadwal Kompetisi: Early 2026
👥 Untuk siswa Grade 4–12
💻 Kompetisi Online
🏅 E-Certificate &Pengakuan Internasional
🎯 Tersedia coaching & mentoring

Daftar sekarang. Slot terbatas!

Let’s Rise and Show Your Skills at the 2026 International CODING Competition!!!

📅 Competition: Early 2026
👥 For students Grade 4–12
💻 Online Competition
🏅 E-Certificate & International Recognition
🎯 Coaching & mentoring available. 

Contact Us :
Projects Development Centre
Hp +62 81 9788 2211
IG : projects_development
FB : Projects Development Centre
Website : www.projects.sch.id

#CodingCourse #LearnToCode  #DigitalSkills #CodingForEveryone",26,11,2025,Ayo waktunya Bangkit dan Tunjukkan Kemampuanmu di ajang Kompetisi CODING Internasional 2026 !!!  Jadwal Kompetisi: Early 2026  Untuk siswa Grade 412  Kompetisi Online  E-Certificate &Pengakuan Internasional  Tersedia coaching & mentoring Daftar sekarang. Slot terbatas! Lets Rise and Show Your Skills at the 2026 International CODING Competition!!!  Competition: Early 2026  For students Grade 412  Online Competition  E-Certificate & International Recognition  Coaching & mentoring available.  Contact Us : Projects Development Centre Hp +62 81 9788 2211 IG : projects_development FB : Projects Development Centre Website : www.projects.sch.id #CodingCourse #LearnToCode  #DigitalSkills #CodingForEveryone,"['CodingCourse', 'LearnToCode', 'DigitalSkills', 'CodingForEveryone']",[],,,
16,2025-11-22,"🔥 KABAR GEMBIRA BUAT KAMU! 🔥
UNIPRO STAGE X EXTEND! 🎉

Masih ada kesempatan buat kamu yang belum daftar!
Tahun ini UNIPRO STAGE X hadir dengan tema besar:
💡 “Innovative Clinics: Blending Creativity and Technology for Quality Healthcare.”

Saatnya buktikan kalau kreativitas dan teknologi bisa jadi solusi nyata untuk dunia kesehatan 🌍

💻 Timeline Pendaftaran:
1️⃣ Gelombang 1: 29 Juli – 2 September 2025
2️⃣ Gelombang 2: 3 Septtember – 30 Oktober 2025
3️⃣ 💥 Gelombang 3 (EXTENDED!): 31 Oktober 2025 – 2 Januari 2026 💥

🎯 Benefit: Sertifikat + Piala + Uang Tunai
🏆 Total Hadiah JUTAAN RUPIAH!

👉 Daftar sekarang di:
🔗 https://linktr.ee/UniproStageX

Jangan sampai kelewatan lagi! kesempatan kedua nggak datang dua kali! ⚡
#UniproX #WebDevCompetition #Unikama #hmpssi #infolomba #event #infolombasmk #infolombasma",22,11,2025,KABAR GEMBIRA BUAT KAMU!  UNIPRO STAGE X EXTEND!  Masih ada kesempatan buat kamu yang belum daftar! Tahun ini UNIPRO STAGE X hadir dengan tema besar:  Innovative Clinics: Blending Creativity and Technology for Quality Healthcare. Saatnya buktikan kalau kreativitas dan teknologi bisa jadi solusi nyata untuk dunia kesehatan   Timeline Pendaftaran: 1 Gelombang 1: 29 Juli  2 September 2025 2 Gelombang 2: 3 Septtember  30 Oktober 2025 3  Gelombang 3 (EXTENDED!): 31 Oktober 2025  2 Januari 2026   Benefit: Sertifikat + Piala + Uang Tunai  Total Hadiah JUTAAN RUPIAH!  Daftar sekarang di:  https://linktr.ee/UniproStageX Jangan sampai kelewatan lagi! kesempatan kedua nggak datang dua kali!  #UniproX #WebDevCompetition #Unikama #hmpssi #infolomba #event #infolombasmk #infolombasma,"['UniproX', 'WebDevCompetition', 'Unikama', 'hmpssi', 'infolomba', 'event', 'infolombasmk', 'infolombasma']",[],,,
17,2025-11-22,"✨ Swift Student Challenge is back!

Apple is proud to support and uplift the next generation of developers, creators, and entrepreneurs with the Swift Student Challenge🎉

Got a great app idea? Build a Swift Playgrounds project and show the world what you can do!

📅 Submissions open: February 6–28, 2026
🔗 Learn more: https://developer.apple.com/swift-student-challenge/",22,11,2025,"Swift Student Challenge is back! Apple is proud to support and uplift the next generation of developers, creators, and entrepreneurs with the Swift Student Challenge Got a great app idea? Build a Swift Playgrounds project and show the world what you can do!  Submissions open: February 628, 2026  Learn more: https://developer.apple.com/swift-student-challenge/",[],[],,,
18,2025-11-22,"🔊 𝗦𝗠𝗔𝗡 𝗨𝗡𝗚𝗚𝗨𝗟𝗔𝗡 𝗠. 𝗛. 𝗧𝗛𝗔𝗠𝗥𝗜𝗡 𝗣𝗥𝗢𝗨𝗗𝗟𝗬 𝗣𝗥𝗘𝗦𝗘𝗡𝗧𝗦 🦅

🌊🌺 𝐓𝐡𝐚𝐦𝐫𝐢𝐧 𝐎𝐥𝐲𝐦𝐩𝐢𝐚𝐝 𝐚𝐧𝐝 𝐂𝐮𝐩 𝟏𝟔 🌿🎭

🌊🌺 𝙉𝙪𝙨𝙖𝙣𝙩𝙖𝙧𝙖 𝘾𝙖𝙡𝙡𝙞𝙣𝙜, 𝘾𝙝𝙖𝙢𝙥𝙞𝙤𝙣𝙨 𝙍𝙞𝙨𝙞𝙣𝙜! 🌿🎭

 👾 𝐏𝐫𝐨𝐠𝐫𝐚𝐦𝐦𝐢𝐧𝐠 𝐚𝐧𝐝 𝐋𝐨𝐠𝐢𝐜 👾
 🧑🏻‍💻 𝐂𝐨𝐦𝐩𝐞𝐭𝐢𝐭𝐢𝐨𝐧 👩🏻‍💻

👀 𝙒𝙝𝙤 𝘾𝙖𝙣 𝙅𝙤𝙞𝙣?
- SMP/sederajat 🏫
- ⁠SMA/sederajat 🏫

📆 𝙈𝙖𝙧𝙠 𝙔𝙤𝙪𝙧 𝘾𝙖𝙡𝙚𝙣𝙙𝙖𝙧!
- Penyisihan 1: 7 Februari 2026 (Online)
- Penyisihan 2: 7 Februari 2026 (Online)
- ⁠Final: 14 Febuari 2026 (Offline)
📍 Zoom Meeting (Online) & SMAN Unggulan M. H. Thamrin (Offline)

🎊 𝙋𝙧𝙞𝙯𝙚𝙨 𝙛𝙤𝙧 𝙋𝙇𝘾
🥇 𝐉𝐮𝐚𝐫𝐚 𝟏
Rp2.000.000 + 🥇 + Sertifikat

🥈 𝐉𝐮𝐚𝐫𝐚 𝟐
Rp1.500.000 + 🥈 + Sertifikat

🥉 𝐉𝐮𝐚𝐫𝐚 𝟑
Rp1.000.000 + 🥉 + Sertifikat

🎖️𝐇𝐨𝐧𝐨𝐫𝐚𝐛𝐥𝐞 𝐌𝐞𝐧𝐭𝐢𝐨𝐧 𝟏 & 𝟐
Rp300.000 + Sertifikat

🎁 𝗔𝗹𝗹 𝗽𝗮𝗿𝘁𝗶𝗰𝗶𝗽𝗮𝗻𝘁𝘀 𝘄𝗶𝗹𝗹 𝗿𝗲𝗰𝗲𝗶𝘃𝗲 𝗲-𝗰𝗲𝗿𝘁𝗶𝗳𝗶𝗰𝗮𝘁𝗲𝘀!

🤔 𝙃𝙤𝙬 𝙩𝙤 𝙍𝙚𝙜𝙞𝙨𝙩𝙚𝙧?
🔗 https://bit.ly/PLCTOC16
💸 𝗥𝗲𝗴𝗶𝘀𝘁𝗿𝗮𝘁𝗶𝗼𝗻 𝗙𝗲𝗲:
- Batch 1: Rp65.004
- Batch 2 : Rp80.004
🗓️ 𝗖𝗹𝗼𝘀𝗲 𝗿𝗲𝗴𝗶𝘀𝘁𝗿𝗮𝘁𝗶𝗼𝗻: 
- Batch 1 : 24 Desember 2025
- ⁠Batch 2 : 3 Februari 2026

🌐 𝗙𝗼𝗿 𝗳𝘂𝗿𝘁𝗵𝗲𝗿 𝗶𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻
- thamrinolympiadandcupxvi.carrd.co
- ☎️ Joshua 0859-2197-9396
ID LINE: Joshuaaaps
- ☎️ Amanda 0896-8937-6777
ID LINE: amandashboard
- ☎️ Malvino 0858-8358-4839
ID LINE: yoshieyf

📲 𝗦𝘁𝗮𝘆 𝗖𝗼𝗻𝗻𝗲𝗰𝘁𝗲𝗱 𝘄𝗶𝘁𝗵 𝗨𝘀!
Instagram: @thamrinolymcup
TikTok: @thamrinolymcup

🌟 Don’t just ride the tide, create your own voyage! Embark on an epic journey and find your own euphoria with TOC 16 🌊",22,11,2025,". .              ,  !               ? - SMP/sederajat  - SMA/sederajat     ! - Penyisihan 1: 7 Februari 2026 (Online) - Penyisihan 2: 7 Februari 2026 (Online) - Final: 14 Febuari 2026 (Offline)  Zoom Meeting (Online) & SMAN Unggulan M. H. Thamrin (Offline)        Rp2.000.000 +  + Sertifikat    Rp1.500.000 +  + Sertifikat    Rp1.000.000 +  + Sertifikat    &  Rp300.000 + Sertifikat      -!    ?  https://bit.ly/PLCTOC16   : - Batch 1: Rp65.004 - Batch 2 : Rp80.004   :  - Batch 1 : 24 Desember 2025 - Batch 2 : 3 Februari 2026     - thamrinolympiadandcupxvi.carrd.co -  Joshua 0859-2197-9396 ID LINE: Joshuaaaps -  Amanda 0896-8937-6777 ID LINE: amandashboard -  Malvino 0858-8358-4839 ID LINE: yoshieyf     ! Instagram: @thamrinolymcup TikTok: @thamrinolymcup  Dont just ride the tide, create your own voyage! Embark on an epic journey and find your own euphoria with TOC 16",[],"['thamrinolymcup', 'thamrinolymcup']",65004.0,80004.0,300000.0
19,2025-11-21,"𝐘𝐨𝐮𝐧𝐠 𝐂𝐨𝐝𝐞𝐫𝐬, 𝐰𝐞’𝐫𝐞 𝐜𝐚𝐥𝐥𝐢𝐧𝐠 𝐲𝐨𝐮 𝐮𝐩 𝐟𝐨𝐫 𝐚 𝐜𝐡𝐚𝐥𝐥𝐞𝐧𝐠𝐞! 💻⁣
⁣
Are you ready to take on the 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐭𝐢𝐨𝐧𝐚𝐥 𝐂𝐨𝐝𝐢𝐧𝐠 𝐒𝐡𝐨𝐰𝐜𝐚𝐬𝐞 𝟐𝟓/𝟐𝟔? This year’s theme : 𝐏𝐨𝐰𝐞𝐫𝐢𝐧𝐠 𝐒𝐮𝐬𝐭𝐚𝐢𝐧𝐚𝐛𝐥𝐞 𝐅𝐮𝐭𝐮𝐫𝐞𝐬 𝐰𝐢𝐭𝐡 𝐂𝐨𝐝𝐞! ⚡, invites you to put your coding skills to the test and create innovative solutions for a greener, smarter planet. 🌏⁣
⁣
Take on real-world challenges inspired by the 𝐔𝐧𝐢𝐭𝐞𝐝 𝐍𝐚𝐭𝐢𝐨𝐧𝐬 𝐒𝐮𝐬𝐭𝐚𝐢𝐧𝐚𝐛𝐥𝐞 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐦𝐞𝐧𝐭 𝐆𝐨𝐚𝐥𝐬 (𝐒𝐃𝐆𝐬):⁣
🔋 𝐒𝐃𝐆 𝟕: Affordable and Clean Energy⁣
♻️ 𝐒𝐃𝐆 𝟏𝟐: Responsible Consumption and Production⁣
🌦️ 𝐒𝐃𝐆 𝟏𝟑: Climate Action⁣
🌳 𝐒𝐃𝐆 𝟏𝟓: Life on Land⁣
⁣
🏆 Compete for 𝐏𝐥𝐚𝐭𝐢𝐧𝐮𝐦, 𝐆𝐨𝐥𝐝, 𝐒𝐢𝐥𝐯𝐞𝐫, 𝐨𝐫 𝐁𝐫𝐨𝐧𝐳𝐞 𝐀𝐰𝐚𝐫𝐝𝐬 and showcase how your ideas can power the future!⁣
⁣
𝐂𝐚𝐭𝐞𝐠𝐨𝐫𝐢𝐞𝐬:⁣
Ages 7–9: 𝐉𝐮𝐧𝐢𝐨𝐫⁣
Ages 10–12: 𝐒𝐞𝐧𝐢𝐨𝐫⁣
Ages 13–18: 𝐌𝐚𝐬𝐭𝐞𝐫⁣
⁣
We’re looking for 𝐩𝐚𝐬𝐬𝐢𝐨𝐧𝐚𝐭𝐞 𝐜𝐨𝐝𝐞𝐫𝐬 ready to take on the challenge, push boundaries, and show the world what’s possible when 𝐜𝐫𝐞𝐚𝐭𝐢𝐯𝐢𝐭𝐲 𝐦𝐞𝐞𝐭𝐬 𝐜𝐨𝐝𝐞. 🚀⁣
⁣
𝐊𝐞𝐲 𝐃𝐚𝐭𝐞𝐬:⁣
📅 7 Dec 2025 (Sun): 𝐑𝐞𝐠𝐢𝐬𝐭𝐫𝐚𝐭𝐢𝐨𝐧 𝐃𝐞𝐚𝐝𝐥𝐢𝐧𝐞⁣
📅 11 Jan 2026 (Sun): 𝐏𝐫𝐨𝐣𝐞𝐜𝐭 + 𝐕𝐢𝐝𝐞𝐨 𝐒𝐮𝐛𝐦𝐢𝐬𝐬𝐢𝐨𝐧 𝐃𝐞𝐚𝐝𝐥𝐢𝐧𝐞⁣
📅 28 Feb 2026 (Sat): 𝐑𝐞𝐬𝐮𝐥𝐭𝐬 𝐑𝐞𝐥𝐞𝐚𝐬𝐞⁣
⁣
Take up the challenge today 👉 https://link.codinglab.co/ics-2526⁣
⁣
𝘈𝘭𝘭 𝘱𝘢𝘳𝘵𝘪𝘤𝘪𝘱𝘢𝘯𝘵𝘴 𝘸𝘪𝘭𝘭 𝘳𝘦𝘤𝘦𝘪𝘷𝘦 𝘢 𝘤𝘦𝘳𝘵𝘪𝘧𝘪𝘤𝘢𝘵𝘦, 𝘢𝘯𝘥 𝘴𝘦𝘭𝘦𝘤𝘵𝘦𝘥 𝘛𝘰𝘱 𝘊𝘰𝘥𝘦𝘳𝘴 𝘸𝘪𝘭𝘭 𝘣𝘦 𝘧𝘦𝘢𝘵𝘶𝘳𝘦𝘥 𝘰𝘯 𝘊𝘰𝘥𝘪𝘯𝘨 𝘓𝘢𝘣’𝘴 𝘸𝘦𝘣𝘴𝘪𝘵𝘦 𝘢𝘯𝘥 𝘰𝘶𝘳 𝘴𝘰𝘤𝘪𝘢𝘭 𝘮𝘦𝘥𝘪𝘢 (𝘍𝘢𝘤𝘦𝘣𝘰𝘰𝘬, 𝘐𝘯𝘴𝘵𝘢𝘨𝘳𝘢𝘮, 𝘢𝘯𝘥 𝘠𝘰𝘶𝘛𝘶𝘣𝘦)!🎉⁣
 ⁣
#SGD #InternationalCodingShowcase #ICS2526 #CodingForKids #FutureReady #Sustainability #STEM #DSA #Innovation #CodeForGood #CodingCompetition #Competition",21,11,2025,",       !   Are you ready to take on the    /? This years theme :     ! , invites you to put your coding skills to the test and create innovative solutions for a greener, smarter planet.   Take on real-world challenges inspired by the      ():   : Affordable and Clean Energy   : Responsible Consumption and Production   : Climate Action   : Life on Land   Compete for , , ,    and showcase how your ideas can power the future!  : Ages 79:  Ages 1012:  Ages 1318:   Were looking for   ready to take on the challenge, push boundaries, and show the world whats possible when   .    :  7 Dec 2025 (Sun):    11 Jan 2026 (Sun):  +     28 Feb 2026 (Sat):    Take up the challenge today  https://link.codinglab.co/ics-2526       ,                (, ,  )!   #SGD #InternationalCodingShowcase #ICS2526 #CodingForKids #FutureReady #Sustainability #STEM #DSA #Innovation #CodeForGood #CodingCompetition #Competition","['SGD', 'InternationalCodingShowcase', 'ICS2526', 'CodingForKids', 'FutureReady', 'Sustainability', 'STEM', 'DSA', 'Innovation', 'CodeForGood', 'CodingCompetition', 'Competition']",[],,,
